ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock,Flop
55DFAA18,5,6,2,7,3,3,8,457,1,2,8,20160227,9.00,0,10,199,1
55E7A359,5,66,2,4,3,3,10,213,2,9,11,0,5.00,0,0,0,0
56356666,5,13,2,2,3,3,8,108,1,8,1,20160315,8.00,9,86,175,0
56358799,5,7,2,2,3,3,8,190,1,8,10,20160323,8.00,0,20,244,1
56355D57,5,13,2,2,3,3,8,108,1,8,2,20160315,8.00,2,38,216,0
55E71012,5,30,2,1,3,8,24,80,2,8,2,20160205,5.00,5,16,108,0
55F1EB91,5,107,2,1,4,15,48,434,1,8,8,20160116,6.50,0,37,156,0
56E37A30,5,9,2,7,4,4,12,222,1,9,5,20160505,4.00,0,139,311,0
56F54F95,5,15,2,4,4,4,9,27,2,9,2,20160524,3.00,5,66,357,0
56F5BB03,5,7,1,4,3,3,8,231,2,10,2,20160507,3.00,7,27,311,1
52694F11,3,77,2,1,4,13,68,315,3,8,8,20150313,1.50,0,82,29,0
52698F75,3,75,2,1,4,13,68,387,3,8,8,20150314,2.00,0,44,37,0
56408F23,5,19,2,1,3,8,15,38,2,8,2,20160422,6.50,5,34,81,0
5609F848,5,50,2,1,3,8,15,540,2,8,1,20160205,8.00,0,63,26,0
565C9698,5,33,2,1,4,15,41,163,1,8,1,20160425,6.50,8,12,131,0
565BF941,5,6,2,4,4,4,12,44,1,9,2,20160419,2.50,2,57,266,0
565D8234,5,16,2,2,3,3,10,318,2,8,11,20160405,5.00,5,10,160,0
565D7D29,5,16,2,2,3,3,10,318,2,8,11,20160405,5.00,5,20,210,1
55CA1593,5,45,2,1,4,15,43,435,2,8,13,20160104,4.00,4,15,204,1
5606D747,5,84,2,1,4,15,33,378,1,8,13,20160228,5.00,7,1,271,1
56068B71,5,6,1,4,3,3,6,79,1,10,2,20160216,3.00,2,50,99,0
55DB2D69,5,92,2,1,4,15,43,164,2,8,1,20160209,4.00,2,36,71,0
56453F23,5,7,2,2,3,3,6,13,1,2,10,20160317,7.50,4,13,138,0
565F7129,5,16,2,4,3,3,10,104,2,8,9,20160329,3.00,2,30,265,1
5605D185,5,34,2,1,3,3,11,105,1,2,2,20160313,9.00,14,59,26,0
580AC323,5,16,2,5,3,3,8,217,1,8,2,20160502,3.00,8,84,324,1
55BFC452,5,64,2,1,3,8,36,134,2,8,2,20160224,2.50,0,68,79,0
55CABE62,5,17,2,2,4,15,41,445,1,8,2,20160201,9.00,1,24,146,0
565EDD81,5,14,2,4,4,4,9,26,2,9,2,20160426,3.00,0,365,467,0
565DB989,5,16,2,4,4,4,9,26,2,9,2,20160328,2.50,1,362,298,0
55DF9395,5,6,1,1,3,3,11,427,1,10,11,20160220,6.50,0,28,159,0
55DFF997,5,101,1,4,4,4,9,27,2,10,11,20160412,1.50,2,17,284,1
568F3557,5,9,2,1,4,4,9,211,2,8,11,20160330,5.00,3,32,159,0
568DD404,5,10,2,2,4,4,9,14,2,2,2,20160324,9.00,0,59,287,1
55DFF088,5,101,1,4,4,4,9,27,2,10,12,20160415,1.50,5,23,373,1
55E07218,5,44,2,1,4,15,48,359,1,8,1,20160215,5.00,1,39,241,1
5756C040,5,9,2,1,3,3,10,241,2,8,9,20160725,8.00,0,0,0,0
57570812,5,9,2,1,4,4,9,188,2,2,1,20160626,8.00,40,1,1,0
5756CC52,5,9,2,1,3,3,10,241,2,8,12,0,6.50,0,0,0,0
571C4266,5,5,2,2,3,3,8,59,2,2,14,20160728,9.00,17,0,0,0
571B6747,5,9,2,4,3,3,8,538,1,10,10,20160510,3.00,2,45,145,0
5702C137,5,87,2,5,4,4,12,539,1,2,2,20160315,13.00,2,150,450,1
565EEF99,5,14,2,4,4,4,9,26,2,9,12,20160428,3.00,4,147,630,0
565DB080,5,16,2,4,4,4,9,26,2,9,5,20160329,2.50,2,104,436,0
565D9149,5,16,2,4,4,4,9,26,2,9,1,20160324,2.50,0,240,635,0
5686D311,6,6,2,1,3,3,10,153,2,2,2,20160329,9.00,2,22,256,1
56279C36,5,16,2,4,4,4,12,46,1,8,1,20160307,5.00,1,221,80,0
56098F43,5,34,2,5,3,3,6,381,1,2,2,20160314,10.00,1,171,58,0
56099650,5,3,1,4,3,3,8,25,1,10,1,20160307,5.00,1,130,152,0
56275D73,5,33,2,1,3,8,24,201,1,8,2,20160411,6.50,1,41,29,0
56276379,5,33,2,1,3,8,24,201,1,8,2,20160414,6.50,4,47,51,0
56277193,5,33,2,1,3,8,24,250,1,8,2,20160403,6.50,3,15,237,1
568F9B59,5,9,2,1,4,4,9,211,2,8,5,20160328,5.00,1,40,155,0
55DFFF03,5,101,1,4,4,4,9,27,2,10,2,20160412,1.50,2,20,667,1
55EAFA14,5,4,2,1,4,4,12,152,1,2,2,20160218,15.00,0,28,125,0
55DDDA54,5,83,2,1,3,8,37,365,1,9,13,20160106,3.50,0,16,95,0
56B75125,5,16,1,4,3,3,8,217,2,10,2,20160309,1.50,17,27,231,0
55C9AA86,5,33,2,2,3,8,24,201,1,8,1,0,6.50,0,0,0,0
568F4068,5,9,2,1,4,4,9,211,2,8,2,20160502,5.00,8,46,115,0
56272820,5,33,2,1,3,8,25,249,2,8,1,20160417,5.00,7,11,266,1
5609D311,5,13,2,2,3,3,8,108,2,9,2,20160301,5.00,2,42,81,0
56094468,5,7,2,1,3,3,8,190,2,2,1,20160318,11.50,0,255,53,0
568F5C96,5,9,2,1,4,4,9,211,2,8,8,20160328,5.00,1,74,100,0
568F6404,5,9,2,1,4,4,9,211,2,8,2,20160331,6.50,4,27,246,0
55CF0658,5,3,2,7,3,3,10,121,2,2,2,20160205,8.00,5,13,129,0
562D0218,5,9,2,2,4,4,12,175,1,8,10,20160305,5.00,6,56,96,0
55D9C509,5,6,2,7,4,4,9,276,2,8,11,20160215,6.50,1,71,163,0
55D6E371,5,2,1,4,4,4,9,100,2,10,2,20160125,3.00,1,49,295,0
56D06040,5,24,1,4,3,3,8,223,1,10,2,20160506,1.50,6,74,304,1
5652F331,5,53,2,1,3,3,8,215,1,8,2,20160328,5.00,15,28,167,0
5652EF27,5,53,2,1,3,3,8,215,1,8,2,20160329,3.00,16,36,209,1
56573622,5,7,2,1,4,4,12,186,1,2,2,20160329,9.00,2,98,305,1
56015F47,5,53,2,1,3,3,8,215,1,8,1,20160311,5.00,0,80,219,0
5698D218,5,44,2,1,3,3,8,215,1,8,2,20160512,3.00,12,57,263,0
55F99B59,5,7,2,4,3,3,8,231,1,2,11,20160203,8.00,3,19,248,1
55F97C28,5,1,2,4,3,3,8,150,2,2,11,20160202,5.00,9,33,119,0
56375864,5,9,1,2,3,3,10,241,2,10,2,20160319,5.00,6,94,293,0
56200189,5,16,2,4,3,3,10,104,2,9,5,20160324,2.00,0,63,39,0
5612BE94,5,7,2,2,3,3,8,190,2,2,1,20160322,9.00,0,67,119,0
56274953,5,33,2,1,3,8,24,201,1,8,1,20160412,5.00,2,11,198,1
566F8F55,5,2,2,7,3,3,10,112,2,2,2,20160307,5.00,1,134,36,0
5.66E+94,5,9,2,7,4,4,9,246,2,8,11,20160503,6.50,9,98,175,0
565D4977,5,16,2,2,4,4,12,171,1,8,1,20160303,4.00,4,144,37,0
5698F755,5,53,2,1,3,3,8,215,2,8,10,20160510,5.00,10,27,195,0
55BFCF63,5,64,2,1,3,8,37,437,1,8,13,20160225,3.00,0,99,37,0
55BFC957,5,64,2,1,3,8,37,135,1,8,11,20160224,2.50,0,31,159,0
5659A343,5,9,2,7,3,3,10,241,2,2,11,20160501,5.00,7,32,318,1
567CBB27,5,10,2,1,3,3,10,15,2,2,1,20160310,6.50,0,35,160,0
56E38A46,5,9,2,7,4,4,12,222,1,9,1,20160505,4.00,0,117,364,0
56E23E14,5,24,1,4,4,4,12,46,1,10,2,20160503,3.00,3,127,238,0
56E24117,5,24,1,4,4,4,12,46,1,10,10,20160502,3.00,2,65,177,0
56E25840,5,24,1,4,4,4,12,46,1,10,1,20160502,3.00,2,142,153,0
5.75E+86,6,36,2,7,4,4,12,122,1,9,11,20160318,7.50,12,34,359,1
57511690,6,36,2,7,4,4,12,122,1,9,8,20160313,7.50,7,51,267,1
56E02779,5,24,1,4,4,4,12,193,1,10,8,20160418,1.50,0,56,374,1
56DFE109,5,36,2,4,3,3,11,414,2,8,12,20160511,6.50,11,60,121,0
56DFFB35,5,34,2,5,4,4,12,60,1,2,2,20160215,13.00,1,72,218,0
56E02072,5,24,1,4,4,4,12,193,1,10,8,20160422,1.50,0,59,445,1
56E03088,5,24,1,4,4,4,12,193,1,10,10,20160507,1.50,0,73,431,1
56E37828,5,9,2,7,4,4,12,222,1,9,2,20160502,4.00,0,137,97,0
56E25032,5,24,1,4,4,4,12,46,1,10,8,20160502,3.00,2,170,153,0
5293C581,3,77,2,1,4,13,68,385,3,8,13,20150312,0.50,0,276,74,0
5698BE98,5,44,2,1,3,3,8,215,1,8,2,20160508,3.00,8,27,306,1
56C12C48,5,28,2,1,4,13,46,468,1,10,5,0,4.00,0,0,0,0
563FED61,5,33,2,2,4,15,40,142,1,9,2,20160511,5.00,3,31,29,0
56517347,5,9,1,2,3,3,11,465,1,10,11,20160319,3.00,0,11,65,0
56529941,5,24,1,4,3,3,8,223,2,10,2,20160329,2.50,16,28,314,1
5690C254,5,16,1,4,4,4,12,46,1,10,5,20160227,1.50,6,42,146,0
5690CC64,5,16,1,4,4,4,12,46,1,10,8,20160227,1.50,6,42,266,0
5690B945,5,16,1,4,4,4,12,46,1,10,10,20160319,1.50,0,7,91,0
5690DB79,5,16,1,4,4,4,12,46,1,10,2,20160228,1.50,7,44,369,0
5690D573,5,16,1,4,4,4,12,46,1,10,3,20160227,1.50,6,45,149,0
5631A909,5,80,2,1,4,15,48,436,1,8,1,20160502,4.00,2,45,137,0
5631B117,5,80,2,1,4,15,48,436,1,8,1,0,4.00,0,46,109,0
56320F11,5,80,2,1,4,15,48,359,1,8,1,20160319,4.00,6,2,89,0
56321719,5,80,2,1,4,15,48,359,1,8,1,20160319,3.50,6,2,41,0
5.63E+11,5,64,2,1,4,15,73,338,2,2,11,20160123,4.00,0,97,351,0
55DBD638,5,13,2,2,3,3,8,108,1,8,2,20151230,8.00,3,9,189,0
55DDF278,5,83,2,1,4,15,33,378,1,9,13,20160106,3.00,0,42,75,0
5651A597,5,16,2,2,3,3,6,234,1,8,10,20160330,5.00,3,19,207,1
56B08484,5,16,2,4,3,3,8,217,1,9,1,20160310,2.50,0,139,66,0
56409F39,5,50,2,1,3,8,16,555,1,8,1,20160420,6.50,3,12,137,1
565D6D13,5,34,2,7,3,3,11,90,1,8,11,20160318,8.00,0,127,66,0
5652A957,5,24,1,4,3,3,8,223,1,10,10,20160401,2.50,19,18,275,1
5630E412,5,64,2,1,4,15,33,518,1,2,2,20160122,4.00,0,41,168,0
55DDF076,5,1,2,4,3,3,8,162,1,8,9,20151231,4.00,0,56,48,0
55DB6F35,5,41,2,5,3,8,37,135,1,8,11,20160106,2.00,0,50,258,1
56157D97,5,16,2,2,4,4,9,26,2,2,11,20160315,6.50,2,184,162,0
563A9E02,5,9,2,1,3,3,10,542,2,8,2,0,5.00,0,53,16,0
55C18A06,5,1,2,2,3,3,6,106,1,8,2,20160108,5.00,0,34,157,0
55C17888,5,1,2,2,3,3,11,107,1,8,11,20160107,5.00,0,111,30,0
56F5B698,5,7,1,4,3,3,8,231,2,10,4,20160427,3.00,0,4,170,0
5702AB15,5,7,2,5,4,4,12,233,1,2,2,20160308,10.00,2,153,377,1
55C4C331,5,30,2,4,3,8,24,80,2,9,8,20160115,3.50,0,110,91,0
55CE8B35,5,6,1,7,4,4,9,339,2,10,11,20160202,9.00,2,28,252,1
55D73A58,5,43,2,1,3,8,80,422,1,8,2,20160106,4.00,6,63,121,0
55C43488,5,2,2,7,4,4,9,45,2,8,3,20160301,6.50,2,25,129,0
55C51008,5,4,2,1,3,3,10,55,2,8,10,20160110,9.00,0,19,248,1
55C41961,5,4,1,1,3,3,8,126,2,10,2,20151229,6.50,2,46,114,0
55CF3D13,5,5,1,4,3,3,8,59,2,10,2,20151231,5.00,0,42,162,0
55CF0B63,5,6,2,7,3,3,10,120,2,8,11,20160218,5.00,0,29,5,0
55CF2B95,5,43,2,1,4,15,74,349,2,8,11,20160109,4.00,0,15,172,0
55D54153,5,43,2,1,3,8,77,394,2,8,11,20151231,4.00,4,65,40,0
55CFEB87,5,1,1,4,4,4,9,95,2,10,11,20160104,3.00,8,82,270,0
55D78836,5,16,1,4,3,3,8,217,2,10,1,20160303,3.00,0,2,200,1
55DA1185,5,6,2,7,3,3,10,429,2,2,2,20160209,9.00,2,24,211,1
55D54F67,5,43,2,1,3,8,80,485,1,8,2,20160111,4.00,0,9,139,1
55CF7E78,6,6,1,4,3,3,10,474,2,10,9,20160109,5.00,0,38,423,1
55D66141,5,1,2,7,3,3,10,99,2,9,2,20160116,5.00,0,23,154,0
55BF6355,5,13,2,2,3,3,6,277,1,8,8,20160126,6.50,2,48,142,0
55C1A836,5,1,2,2,3,3,8,170,2,8,1,20160108,5.00,0,63,86,0
56B72C88,5,16,1,4,3,3,8,217,2,10,3,20160305,1.50,13,23,322,1
56CA1125,5,1,2,5,3,3,10,344,2,2,9,20160308,6.50,2,103,137,0
56CA0B19,5,34,2,5,3,3,11,105,1,2,2,20160329,6.50,2,89,184,0
568F9553,5,9,2,1,4,4,9,211,2,8,1,20160330,5.00,3,108,52,0
55C18501,5,1,2,2,3,3,6,106,1,8,8,20160109,5.00,0,42,129,0
55BFC654,5,64,2,1,3,8,36,134,2,8,1,20160224,2.50,0,37,73,0
55A51117,5,7,2,7,4,4,12,233,1,8,2,20160108,8.00,12,3,464,1
55EF8779,5,1,2,4,3,3,10,109,2,9,11,20160302,2.50,3,39,149,0
55EE2828,5,16,2,4,4,4,9,26,2,9,2,0,2.50,0,0,0,0
55EF9694,5,1,2,4,3,3,10,109,2,9,11,0,3.00,0,45,122,0
55F44F03,5,34,2,5,3,3,6,381,1,2,8,20160314,9.00,1,162,74,0
563D5E06,5,9,1,1,3,3,8,498,2,10,2,20160315,4.00,2,91,57,0
55F99351,5,1,2,4,3,3,10,99,2,9,1,20160216,6.50,16,26,83,0
56397606,5,33,2,2,4,15,40,142,1,9,2,20160502,5.00,2,27,53,0
57339133,5,33,2,2,3,8,25,258,1,8,1,20160310,5.00,4,54,219,0
57339436,5,33,2,2,4,15,40,159,2,8,11,20160319,6.50,6,23,198,0
5702C844,5,7,2,5,3,3,8,231,2,8,2,20160310,9.00,0,109,245,0
52696129,3,77,2,1,4,13,68,313,1,8,2,20150314,2.00,0,3,26,0
56E00B51,5,24,1,4,4,4,12,193,1,10,2,20160424,1.50,0,57,257,0
56E01662,5,24,1,4,4,4,12,193,1,10,2,20160505,1.50,0,48,318,1
56FB8F95,5,16,2,4,4,4,12,46,1,8,2,20160426,4.00,0,204,417,0
56F56214,5,9,2,4,4,4,9,246,2,9,2,20160616,3.00,1,505,489,0
56E03B99,5,24,1,4,4,4,12,193,1,10,5,20160505,1.50,0,33,583,1
57526222,5,16,2,5,3,3,10,104,1,8,2,20160622,6.50,5,36,78,0
56FB6553,5,25,2,5,4,4,12,60,1,8,2,20160301,9.00,2,30,360,1
56FB6149,5,25,2,5,4,4,12,60,1,2,2,20160406,10.00,0,44,383,1
56F5AC88,5,7,2,4,3,3,8,231,1,9,2,20160509,3.00,1,52,99,0
56F5C008,5,7,1,4,3,3,8,231,1,10,10,20160507,3.00,7,33,294,1
56DFFF39,5,24,1,4,4,4,12,193,1,10,1,20160505,1.50,0,194,227,0
5709BD25,5,87,2,2,3,3,8,547,2,2,8,0,11.50,0,0,0,0
56FB7B75,5,16,2,4,4,4,12,46,1,8,1,20160427,4.00,0,167,535,1
56FB8686,5,16,2,4,4,4,12,46,1,8,5,20160427,4.00,0,122,559,1
55C80B71,5,9,2,1,3,3,8,498,1,2,8,20160314,8.00,0,34,128,0
55FBAA86,5,83,2,5,3,8,36,371,2,8,13,20160406,3.50,3,39,8,0
55BA9828,5,13,2,2,4,4,12,77,1,9,9,20160103,5.00,7,105,135,0
56F54686,5,15,2,4,4,4,9,27,2,9,11,20160524,3.00,5,74,641,1
56DFE311,5,36,2,4,3,3,11,414,1,8,2,20160510,6.50,10,113,111,0
56275060,5,82,2,1,3,8,16,85,1,8,2,20160411,5.00,1,58,200,0
563D4783,5,5,1,1,3,3,8,59,2,10,2,20160330,5.00,3,66,110,0
5640A545,5,19,2,1,3,8,16,39,1,8,2,20160502,6.50,2,17,107,0
5640AD53,5,19,2,1,3,8,16,39,1,8,2,20160418,6.50,1,41,220,0
5609FB51,5,126,2,1,3,8,16,85,1,8,1,20160229,8.00,1,41,54,0
565D7319,5,16,2,2,3,3,11,107,1,8,1,20160406,4.00,6,20,284,1
565F6C24,5,16,2,4,3,3,10,104,2,8,2,20160329,3.00,2,34,175,0
5652AE62,5,24,1,4,3,3,8,223,2,10,1,20160319,2.50,6,8,148,0
563D8848,5,9,1,1,3,3,10,241,2,10,2,20160330,5.00,3,55,236,0
56C46F83,5,9,2,4,4,4,12,406,1,9,11,20160524,4.00,9,81,369,1
56C3F157,5,7,2,1,3,3,6,189,1,2,1,20160329,9.00,2,59,130,0
56B07973,5,16,2,4,3,3,8,217,2,9,2,20160310,2.50,0,63,134,0
56B07F79,5,16,2,4,3,3,8,217,1,9,2,20160311,2.50,0,110,72,0
564FF161,5,16,2,2,3,3,8,170,2,8,2,20160330,4.00,0,26,137,0
55C08A50,5,64,2,1,3,8,36,535,2,8,2,20160223,3.00,0,65,41,0
563A8E86,5,34,2,2,3,3,8,174,2,8,2,20160318,6.50,5,31,62,0
55DB4593,5,80,2,1,4,15,48,436,1,8,8,20160208,4.50,1,41,131,0
57479355,5,10,2,1,3,3,10,15,1,8,1,0,6.50,0,0,0,0
57479A62,5,10,2,1,4,4,9,14,2,2,9,0,8.00,0,0,0,0
57478743,5,10,2,1,4,4,9,14,2,2,1,20160703,8.00,2,0,0,0
56F50622,5,3,2,5,3,3,10,121,2,2,2,20160311,9.00,0,81,138,0
56852A86,5,9,2,1,3,3,10,210,2,8,2,20160331,4.00,4,21,62,0
56852682,5,53,2,1,3,3,10,210,2,8,2,20160331,4.00,4,6,178,0
56850D57,5,53,2,1,3,3,10,210,2,8,2,20160402,3.00,0,0,132,0
56F58650,5,25,2,5,4,4,12,60,1,2,2,20160218,10.00,4,13,320,1
56F57B39,5,15,2,4,4,4,9,27,2,9,2,20160525,3.00,5,124,727,1
56F56C24,5,9,2,4,4,4,9,246,2,9,2,20160522,3.00,0,0,713,1
56F5A783,5,7,2,4,3,3,8,231,2,9,2,20160509,3.00,1,55,129,0
56F58D57,5,34,2,5,4,4,12,155,1,2,6,20160509,10.00,1,61,330,1
56F53973,5,15,2,4,4,4,9,27,2,9,2,20160523,3.00,4,186,745,0
570CB787,5,6,2,5,4,4,12,44,1,9,2,20160128,4.00,4,39,146,0
56F5B193,5,7,1,4,3,3,8,231,1,10,2,20160511,3.00,11,23,253,1
580A9F87,5,16,2,5,3,3,10,104,2,8,11,20160511,3.00,11,79,282,0
56519783,5,11,1,2,3,3,11,17,2,10,2,20160321,3.00,8,42,298,0
5652FF43,5,53,2,1,3,3,8,215,2,8,2,20160328,5.00,15,53,184,0
5607B064,5,3,2,1,3,3,8,432,2,2,2,20160210,11.50,3,12,198,1
55C94F95,5,4,2,4,3,3,10,55,2,2,2,20160215,10.00,1,37,96,0
560D5B15,5,35,1,1,3,3,10,194,2,10,2,20160317,9.00,4,117,259,0
5612BD93,5,13,2,2,4,4,12,77,1,2,1,20160208,6.50,0,0,43,0
565C7F75,5,33,2,1,4,15,41,163,1,8,1,20160510,6.50,10,25,181,0
57C71B03,5,16,2,2,4,4,9,167,2,8,4,20160516,5.00,1,225,163,0
57C75864,5,7,2,2,4,4,12,171,1,8,3,20160516,5.00,1,123,223,0
55EF6848,5,16,2,4,3,3,10,104,2,9,3,0,2.50,0,0,0,0
55F42157,5,3,1,4,4,4,9,116,2,10,2,20160205,7.50,0,20,71,0
56000B07,5,33,2,5,3,8,25,444,2,8,2,20160107,10.00,0,33,151,0
5600F339,5,7,2,2,3,3,8,190,2,9,2,20160303,5.00,0,151,69,0
55EFAA14,5,1,2,4,3,3,8,162,2,8,1,20160202,2.50,2,50,55,0
55EFD254,5,25,2,7,4,4,12,60,1,2,2,20160208,10.00,1,19,239,0
56162363,5,6,2,2,3,3,8,457,1,8,5,20160307,8.00,1,42,65,0
56565800,5,9,2,1,4,4,12,214,1,8,3,20160419,4.00,2,89,352,1
5655F703,5,34,2,1,3,3,6,381,1,2,2,20160328,9.00,1,140,70,0
565F5399,5,16,2,4,3,3,6,234,1,9,12,20160506,2.50,19,19,309,1
584D0181,5,36,2,5,4,4,12,122,1,8,5,20160604,5.00,2,91,384,1
584CCB27,5,16,2,5,4,4,9,26,2,8,1,20160522,4.00,7,146,509,1
584CF872,6,2,2,5,4,4,9,45,2,8,2,20160616,5.00,14,107,567,1
584CEF63,6,2,2,5,4,4,9,45,2,8,10,20160612,5.00,0,76,395,1
584CDD45,5,16,2,5,4,4,9,26,2,8,13,20160520,4.00,5,142,401,0
584CB909,5,101,2,5,4,4,9,27,2,8,2,20160525,3.00,5,79,402,0
56376880,5,9,1,2,3,3,10,241,2,10,1,20160318,5.00,0,47,280,1
57C73630,5,16,2,2,4,4,9,167,2,8,1,20160516,5.00,1,249,138,0
57C75056,5,7,2,2,4,4,12,171,1,8,2,20160516,5.00,1,159,228,0
57C73F39,5,36,2,2,4,4,9,323,2,8,2,20160516,6.50,1,275,105,0
57C76375,5,7,2,2,4,4,12,171,1,8,2,20160516,5.00,1,182,188,0
57C71A02,5,16,2,2,4,4,9,167,2,8,11,20160516,5.00,1,129,228,0
56F6A840,5,2,2,7,4,4,9,45,2,2,1,0,6.50,0,0,0,0
55CDBC28,5,64,1,1,4,15,33,379,1,10,2,20160107,1.50,0,20,318,1
584CD436,5,16,2,5,4,4,9,26,2,8,2,20160531,4.00,4,309,228,0
584D2820,5,16,2,5,3,3,11,232,2,8,11,20160524,3.00,9,125,300,0
584CE553,5,16,2,5,4,4,9,26,2,8,11,20160512,4.00,4,38,577,1
55F3AE42,5,6,2,1,3,3,10,474,2,2,9,20160310,9.00,0,200,97,0
56419B91,5,5,2,2,4,4,12,18,1,9,2,20160313,6.50,0,1,440,1
56898602,5,44,2,1,3,3,8,215,2,8,1,20160504,4.00,4,25,220,1
56376375,5,9,1,2,3,3,10,241,2,10,4,20160321,5.00,1,116,74,0
5641A399,5,5,2,2,4,4,12,18,1,9,2,20160327,6.50,0,39,464,1
56157690,5,16,2,2,4,4,9,26,2,2,12,20160317,6.50,0,63,195,0
52691F63,3,77,2,1,4,13,68,385,3,8,13,20150312,1.00,0,48,399,1
52694399,3,77,2,1,4,13,68,386,1,8,13,20150312,1.50,0,72,25,0
57E5F197,5,7,2,5,4,4,12,186,1,2,9,20160517,15.00,0,0,1,0
57C74747,5,7,2,2,4,4,12,171,1,8,11,20160516,5.00,1,68,221,0
57D07800,5,87,2,4,4,4,12,171,1,8,1,20160613,6.50,3,103,360,0
57D07294,5,87,2,4,4,4,12,171,1,8,11,20160613,6.50,3,181,442,1
57D09327,5,87,2,4,3,3,8,170,1,8,11,20160617,5.00,2,92,268,0
56F85C76,5,90,2,4,4,4,12,193,1,9,1,20160531,3.00,4,97,473,1
56F88719,5,15,2,4,3,3,10,537,2,9,10,20160523,3.00,3,72,337,0
56F8A145,5,16,2,4,3,3,10,104,2,9,11,20160510,2.00,10,150,101,0
56F8B767,5,36,2,4,3,3,10,429,2,8,2,20160523,5.00,3,268,16,0
57B7E105,5,6,2,8,4,4,9,127,2,8,2,20160405,8.00,2,124,380,1
57B7E307,5,6,2,8,4,4,9,127,2,8,2,20160405,8.00,2,84,473,1
57B7F323,6,25,2,8,4,4,9,127,2,8,2,20160321,8.00,1,184,507,1
57B7FC32,6,25,2,8,4,4,9,127,2,8,2,20160322,8.00,2,117,436,1
571BF589,5,7,2,2,3,3,8,190,1,8,2,0,10.00,0,0,0,0
571C3452,5,5,2,2,4,4,12,18,1,9,2,0,6.50,0,0,0,0
571C1420,5,5,2,2,4,4,12,18,1,2,14,20160618,10.00,0,0,2,0
571BAC16,5,7,2,2,3,3,8,190,1,8,1,0,11.50,0,0,0,0
571B9391,5,7,2,2,4,4,12,186,1,8,1,0,13.00,0,0,0,0
571BDD65,5,13,2,2,4,4,12,46,1,2,3,0,6.50,0,0,0,0
571BD153,5,13,2,2,4,4,12,77,1,2,1,0,8.00,0,0,0,0
571B1A70,5,9,1,4,4,4,12,222,1,10,2,20160501,3.00,1,95,566,0
57B6F064,5,1,2,5,4,4,9,95,2,8,4,20160614,4.00,0,0,1,0
57B6E755,5,1,2,5,4,4,9,95,2,8,1,20160720,4.00,0,0,0,0
57B6FA74,5,1,2,5,4,4,9,95,2,8,11,20160523,4.00,0,0,1,0
57B70383,5,1,2,5,4,4,9,95,2,8,2,20160515,4.00,0,0,1,0
57568B87,5,9,2,1,4,4,9,188,2,2,12,0,8.00,0,0,0,0
5756BA34,5,9,2,1,3,3,10,241,2,8,2,0,8.00,0,0,0,0
5756B226,5,9,2,1,4,4,9,188,2,2,9,20160717,8.00,0,0,0,0
57569496,5,9,2,1,4,4,9,188,2,2,2,20160607,8.00,21,0,2,0
5756C343,5,9,2,1,3,3,10,241,2,8,9,0,6.50,0,0,0,0
57B81759,5,6,2,5,4,4,12,44,1,9,13,20160313,4.00,7,79,96,0
56F8AC56,5,36,2,4,3,3,10,429,2,8,1,20160523,5.00,3,200,128,0
56F84A58,5,90,2,4,4,4,12,193,1,9,1,20160530,3.00,3,131,455,1
56F89230,5,15,2,4,3,3,10,537,2,9,2,20160523,3.00,3,65,305,0
56F89735,5,16,2,4,3,3,10,104,2,9,1,20160509,2.00,9,188,98,0
56F87F11,5,15,2,4,3,3,10,537,2,9,2,20160523,3.00,3,100,388,1
57B80541,5,6,2,5,4,4,12,44,1,9,13,20160312,4.00,6,166,88,0
57170626,5,7,2,5,4,4,12,233,1,8,1,20160229,8.00,1,33,480,1
571B2682,5,9,1,4,4,4,12,222,1,10,8,20160509,3.00,1,173,538,0
571B8779,5,7,2,2,4,4,12,186,1,8,1,0,13.00,0,0,0,0
571BA610,5,3,2,2,4,4,12,156,1,2,1,0,9.00,0,0,0,0
571B5630,5,9,2,4,3,3,8,538,1,10,2,20160511,3.00,3,58,103,0
571B4715,5,5,2,4,3,3,8,544,1,10,10,20160413,3.00,3,28,137,0
571AF230,5,5,1,4,4,4,12,406,1,10,8,20160426,3.00,2,111,605,1
571B5C36,5,9,2,4,3,3,8,538,2,10,2,20160510,3.00,2,61,130,0
55CE4F75,5,6,1,7,3,3,10,474,2,10,11,20160129,8.00,0,19,250,1
55F8C343,5,6,1,2,3,3,11,431,2,10,2,20160111,2.50,0,32,151,0
55F8BD37,5,1,2,2,3,3,11,447,1,2,11,20160116,8.00,0,25,138,0
57C72C20,5,16,2,2,4,4,9,167,2,8,2,20160516,5.00,1,251,115,0
57D08412,5,87,2,4,3,3,10,318,2,8,1,20160606,5.00,4,182,345,0
57D08E22,5,87,2,4,3,3,8,170,1,8,1,20160613,5.00,3,52,284,1
56F87703,5,11,2,4,3,3,6,84,1,9,1,20160524,4.00,4,39,239,0
56F85670,5,90,2,4,4,4,12,193,1,9,1,20160530,3.00,3,176,274,0
56F82A26,5,24,2,4,4,4,12,193,1,9,1,20160505,2.50,0,245,118,0
56F86989,5,90,2,4,4,4,12,193,1,9,1,20160531,3.00,4,29,501,1
