ID,SeasonCode,ProductCode,CycleCode,CountryCode,Biz_unit_Code,CatCode,SubCatCode,UnitBaseCode,GenderCode,GroupCode,ColourCode,First_Sale_Date,PVP,Dist_phase,Units_Sold,Stock
5690CC64,5,16,1,4,4,4,12,46,1,10,8,20160227,1.50,6,42,266
5690B945,5,16,1,4,4,4,12,46,1,10,10,20160319,1.50,0,7,91
5690DB79,5,16,1,4,4,4,12,46,1,10,2,20160228,1.50,7,44,369
5690D573,5,16,1,4,4,4,12,46,1,10,3,20160227,1.50,6,45,149
5631A909,5,80,2,1,4,15,48,436,1,8,1,20160502,4.00,2,45,137
5631B117,5,80,2,1,4,15,48,436,1,8,1,0,4.00,0,46,109
56320F11,5,80,2,1,4,15,48,359,1,8,1,20160319,4.00,6,2,89
56321719,5,80,2,1,4,15,48,359,1,8,1,20160319,3.50,6,2,41
5.63E+11,5,64,2,1,4,15,73,338,2,2,11,20160123,4.00,0,97,351
55DBD638,5,13,2,2,3,3,8,108,1,8,2,20151230,8.00,3,9,189
55DDF278,5,83,2,1,4,15,33,378,1,9,13,20160106,3.00,0,42,75
5651A597,5,16,2,2,3,3,6,234,1,8,10,20160330,5.00,3,19,207
56B08484,5,16,2,4,3,3,8,217,1,9,1,20160310,2.50,0,139,66
56409F39,5,50,2,1,3,8,16,555,1,8,1,20160420,6.50,3,12,137
565D6D13,5,34,2,7,3,3,11,90,1,8,11,20160318,8.00,0,127,66
5652A957,5,24,1,4,3,3,8,223,1,10,10,20160401,2.50,19,18,275
5630E412,5,64,2,1,4,15,33,518,1,2,2,20160122,4.00,0,41,168
55DDF076,5,1,2,4,3,3,8,162,1,8,9,20151231,4.00,0,56,48
55DB6F35,5,41,2,5,3,8,37,135,1,8,11,20160106,2.00,0,50,258
56157D97,5,16,2,2,4,4,9,26,2,2,11,20160315,6.50,2,184,162
563A9E02,5,9,2,1,3,3,10,542,2,8,2,0,5.00,0,53,16
55C18A06,5,1,2,2,3,3,6,106,1,8,2,20160108,5.00,0,34,157
55C17888,5,1,2,2,3,3,11,107,1,8,11,20160107,5.00,0,111,30
56F5B698,5,7,1,4,3,3,8,231,2,10,4,20160427,3.00,0,4,170
5702AB15,5,7,2,5,4,4,12,233,1,2,2,20160308,10.00,2,153,377
55C4C331,5,30,2,4,3,8,24,80,2,9,8,20160115,3.50,0,110,91
55CE8B35,5,6,1,7,4,4,9,339,2,10,11,20160202,9.00,2,28,252
55D73A58,5,43,2,1,3,8,80,422,1,8,2,20160106,4.00,6,63,121
55C43488,5,2,2,7,4,4,9,45,2,8,3,20160301,6.50,2,25,129
55C51008,5,4,2,1,3,3,10,55,2,8,10,20160110,9.00,0,19,248
55C41961,5,4,1,1,3,3,8,126,2,10,2,20151229,6.50,2,46,114
55CF3D13,5,5,1,4,3,3,8,59,2,10,2,20151231,5.00,0,42,162
55CF0B63,5,6,2,7,3,3,10,120,2,8,11,20160218,5.00,0,29,5
55CF2B95,5,43,2,1,4,15,74,349,2,8,11,20160109,4.00,0,15,172
55D54153,5,43,2,1,3,8,77,394,2,8,11,20151231,4.00,4,65,40
55CFEB87,5,1,1,4,4,4,9,95,2,10,11,20160104,3.00,8,82,270
55D78836,5,16,1,4,3,3,8,217,2,10,1,20160303,3.00,0,2,200
55DA1185,5,6,2,7,3,3,10,429,2,2,2,20160209,9.00,2,24,211
55D54F67,5,43,2,1,3,8,80,485,1,8,2,20160111,4.00,0,9,139
55CF7E78,6,6,1,4,3,3,10,474,2,10,9,20160109,5.00,0,38,423
55D66141,5,1,2,7,3,3,10,99,2,9,2,20160116,5.00,0,23,154
55BF6355,5,13,2,2,3,3,6,277,1,8,8,20160126,6.50,2,48,142
55C1A836,5,1,2,2,3,3,8,170,2,8,1,20160108,5.00,0,63,86
56B72C88,5,16,1,4,3,3,8,217,2,10,3,20160305,1.50,13,23,322
56CA1125,5,1,2,5,3,3,10,344,2,2,9,20160308,6.50,2,103,137
56CA0B19,5,34,2,5,3,3,11,105,1,2,2,20160329,6.50,2,89,184
568F9553,5,9,2,1,4,4,9,211,2,8,1,20160330,5.00,3,108,52
55C18501,5,1,2,2,3,3,6,106,1,8,8,20160109,5.00,0,42,129
55BFC654,5,64,2,1,3,8,36,134,2,8,1,20160224,2.50,0,37,73
55A51117,5,7,2,7,4,4,12,233,1,8,2,20160108,8.00,12,3,464
55EF8779,5,1,2,4,3,3,10,109,2,9,11,20160302,2.50,3,39,149
55EE2828,5,16,2,4,4,4,9,26,2,9,2,0,2.50,0,0,0
55EF9694,5,1,2,4,3,3,10,109,2,9,11,0,3.00,0,45,122
55F44F03,5,34,2,5,3,3,6,381,1,2,8,20160314,9.00,1,162,74
563D5E06,5,9,1,1,3,3,8,498,2,10,2,20160315,4.00,2,91,57
55F99351,5,1,2,4,3,3,10,99,2,9,1,20160216,6.50,16,26,83
56397606,5,33,2,2,4,15,40,142,1,9,2,20160502,5.00,2,27,53
57339133,5,33,2,2,3,8,25,258,1,8,1,20160310,5.00,4,54,219
57339436,5,33,2,2,4,15,40,159,2,8,11,20160319,6.50,6,23,198
5702C844,5,7,2,5,3,3,8,231,2,8,2,20160310,9.00,0,109,245
52696129,3,77,2,1,4,13,68,313,1,8,2,20150314,2.00,0,3,26
56E00B51,5,24,1,4,4,4,12,193,1,10,2,20160424,1.50,0,57,257
56E01662,5,24,1,4,4,4,12,193,1,10,2,20160505,1.50,0,48,318
56FB8F95,5,16,2,4,4,4,12,46,1,8,2,20160426,4.00,0,204,417
56F56214,5,9,2,4,4,4,9,246,2,9,2,20160616,3.00,1,505,489
56E03B99,5,24,1,4,4,4,12,193,1,10,5,20160505,1.50,0,33,583
57526222,5,16,2,5,3,3,10,104,1,8,2,20160622,6.50,5,36,78
56FB6553,5,25,2,5,4,4,12,60,1,8,2,20160301,9.00,2,30,360
56FB6149,5,25,2,5,4,4,12,60,1,2,2,20160406,10.00,0,44,383
56F5AC88,5,7,2,4,3,3,8,231,1,9,2,20160509,3.00,1,52,99
56F5C008,5,7,1,4,3,3,8,231,1,10,10,20160507,3.00,7,33,294
56DFFF39,5,24,1,4,4,4,12,193,1,10,1,20160505,1.50,0,194,227
5709BD25,5,87,2,2,3,3,8,547,2,2,8,0,11.50,0,0,0
56FB7B75,5,16,2,4,4,4,12,46,1,8,1,20160427,4.00,0,167,535
56FB8686,5,16,2,4,4,4,12,46,1,8,5,20160427,4.00,0,122,559
55C80B71,5,9,2,1,3,3,8,498,1,2,8,20160314,8.00,0,34,128
55FBAA86,5,83,2,5,3,8,36,371,2,8,13,20160406,3.50,3,39,8
55BA9828,5,13,2,2,4,4,12,77,1,9,9,20160103,5.00,7,105,135
56F54686,5,15,2,4,4,4,9,27,2,9,11,20160524,3.00,5,74,641
56DFE311,5,36,2,4,3,3,11,414,1,8,2,20160510,6.50,10,113,111
56275060,5,82,2,1,3,8,16,85,1,8,2,20160411,5.00,1,58,200
563D4783,5,5,1,1,3,3,8,59,2,10,2,20160330,5.00,3,66,110
5640A545,5,19,2,1,3,8,16,39,1,8,2,20160502,6.50,2,17,107
5640AD53,5,19,2,1,3,8,16,39,1,8,2,20160418,6.50,1,41,220
5609FB51,5,126,2,1,3,8,16,85,1,8,1,20160229,8.00,1,41,54
565D7319,5,16,2,2,3,3,11,107,1,8,1,20160406,4.00,6,20,284
565F6C24,5,16,2,4,3,3,10,104,2,8,2,20160329,3.00,2,34,175
5652AE62,5,24,1,4,3,3,8,223,2,10,1,20160319,2.50,6,8,148
563D8848,5,9,1,1,3,3,10,241,2,10,2,20160330,5.00,3,55,236
56C46F83,5,9,2,4,4,4,12,406,1,9,11,20160524,4.00,9,81,369
56C3F157,5,7,2,1,3,3,6,189,1,2,1,20160329,9.00,2,59,130
56B07973,5,16,2,4,3,3,8,217,2,9,2,20160310,2.50,0,63,134
56B07F79,5,16,2,4,3,3,8,217,1,9,2,20160311,2.50,0,110,72
564FF161,5,16,2,2,3,3,8,170,2,8,2,20160330,4.00,0,26,137
55C08A50,5,64,2,1,3,8,36,535,2,8,2,20160223,3.00,0,65,41
563A8E86,5,34,2,2,3,3,8,174,2,8,2,20160318,6.50,5,31,62
55DB4593,5,80,2,1,4,15,48,436,1,8,8,20160208,4.50,1,41,131
57479355,5,10,2,1,3,3,10,15,1,8,1,0,6.50,0,0,0
57479A62,5,10,2,1,4,4,9,14,2,2,9,0,8.00,0,0,0
57478743,5,10,2,1,4,4,9,14,2,2,1,20160703,8.00,2,0,0
56F50622,5,3,2,5,3,3,10,121,2,2,2,20160311,9.00,0,81,138
56852A86,5,9,2,1,3,3,10,210,2,8,2,20160331,4.00,4,21,62
56852682,5,53,2,1,3,3,10,210,2,8,2,20160331,4.00,4,6,178
56850D57,5,53,2,1,3,3,10,210,2,8,2,20160402,3.00,0,0,132
56F58650,5,25,2,5,4,4,12,60,1,2,2,20160218,10.00,4,13,320
56F57B39,5,15,2,4,4,4,9,27,2,9,2,20160525,3.00,5,124,727
56F56C24,5,9,2,4,4,4,9,246,2,9,2,20160522,3.00,0,0,713
56F5A783,5,7,2,4,3,3,8,231,2,9,2,20160509,3.00,1,55,129
56F58D57,5,34,2,5,4,4,12,155,1,2,6,20160509,10.00,1,61,330
56F53973,5,15,2,4,4,4,9,27,2,9,2,20160523,3.00,4,186,745
570CB787,5,6,2,5,4,4,12,44,1,9,2,20160128,4.00,4,39,146
56F5B193,5,7,1,4,3,3,8,231,1,10,2,20160511,3.00,11,23,253
580A9F87,5,16,2,5,3,3,10,104,2,8,11,20160511,3.00,11,79,282
56519783,5,11,1,2,3,3,11,17,2,10,2,20160321,3.00,8,42,298
5652FF43,5,53,2,1,3,3,8,215,2,8,2,20160328,5.00,15,53,184
5607B064,5,3,2,1,3,3,8,432,2,2,2,20160210,11.50,3,12,198
55C94F95,5,4,2,4,3,3,10,55,2,2,2,20160215,10.00,1,37,96
560D5B15,5,35,1,1,3,3,10,194,2,10,2,20160317,9.00,4,117,259
5612BD93,5,13,2,2,4,4,12,77,1,2,1,20160208,6.50,0,0,43
565C7F75,5,33,2,1,4,15,41,163,1,8,1,20160510,6.50,10,25,181
57C71B03,5,16,2,2,4,4,9,167,2,8,4,20160516,5.00,1,225,163
57C75864,5,7,2,2,4,4,12,171,1,8,3,20160516,5.00,1,123,223
55EF6848,5,16,2,4,3,3,10,104,2,9,3,0,2.50,0,0,0
55F42157,5,3,1,4,4,4,9,116,2,10,2,20160205,7.50,0,20,71
56000B07,5,33,2,5,3,8,25,444,2,8,2,20160107,10.00,0,33,151
5600F339,5,7,2,2,3,3,8,190,2,9,2,20160303,5.00,0,151,69
55EFAA14,5,1,2,4,3,3,8,162,2,8,1,20160202,2.50,2,50,55
55EFD254,5,25,2,7,4,4,12,60,1,2,2,20160208,10.00,1,19,239
56162363,5,6,2,2,3,3,8,457,1,8,5,20160307,8.00,1,42,65
56565800,5,9,2,1,4,4,12,214,1,8,3,20160419,4.00,2,89,352
5655F703,5,34,2,1,3,3,6,381,1,2,2,20160328,9.00,1,140,70
565F5399,5,16,2,4,3,3,6,234,1,9,12,20160506,2.50,19,19,309
584D0181,5,36,2,5,4,4,12,122,1,8,5,20160604,5.00,2,91,384
584CCB27,5,16,2,5,4,4,9,26,2,8,1,20160522,4.00,7,146,509
584CF872,6,2,2,5,4,4,9,45,2,8,2,20160616,5.00,14,107,567
584CEF63,6,2,2,5,4,4,9,45,2,8,10,20160612,5.00,0,76,395
584CDD45,5,16,2,5,4,4,9,26,2,8,13,20160520,4.00,5,142,401
584CB909,5,101,2,5,4,4,9,27,2,8,2,20160525,3.00,5,79,402
56376880,5,9,1,2,3,3,10,241,2,10,1,20160318,5.00,0,47,280
57C73630,5,16,2,2,4,4,9,167,2,8,1,20160516,5.00,1,249,138
57C75056,5,7,2,2,4,4,12,171,1,8,2,20160516,5.00,1,159,228
57C73F39,5,36,2,2,4,4,9,323,2,8,2,20160516,6.50,1,275,105
57C76375,5,7,2,2,4,4,12,171,1,8,2,20160516,5.00,1,182,188
57C71A02,5,16,2,2,4,4,9,167,2,8,11,20160516,5.00,1,129,228
56F6A840,5,2,2,7,4,4,9,45,2,2,1,0,6.50,0,0,0
55CDBC28,5,64,1,1,4,15,33,379,1,10,2,20160107,1.50,0,20,318
584CD436,5,16,2,5,4,4,9,26,2,8,2,20160531,4.00,4,309,228
584D2820,5,16,2,5,3,3,11,232,2,8,11,20160524,3.00,9,125,300
584CE553,5,16,2,5,4,4,9,26,2,8,11,20160512,4.00,4,38,577
55F3AE42,5,6,2,1,3,3,10,474,2,2,9,20160310,9.00,0,200,97
56419B91,5,5,2,2,4,4,12,18,1,9,2,20160313,6.50,0,1,440
56898602,5,44,2,1,3,3,8,215,2,8,1,20160504,4.00,4,25,220
56376375,5,9,1,2,3,3,10,241,2,10,4,20160321,5.00,1,116,74
5641A399,5,5,2,2,4,4,12,18,1,9,2,20160327,6.50,0,39,464
56157690,5,16,2,2,4,4,9,26,2,2,12,20160317,6.50,0,63,195
52691F63,3,77,2,1,4,13,68,385,3,8,13,20150312,1.00,0,48,399
52694399,3,77,2,1,4,13,68,386,1,8,13,20150312,1.50,0,72,25
57E5F197,5,7,2,5,4,4,12,186,1,2,9,20160517,15.00,0,0,1
57C74747,5,7,2,2,4,4,12,171,1,8,11,20160516,5.00,1,68,221
57D07800,5,87,2,4,4,4,12,171,1,8,1,20160613,6.50,3,103,360
57D07294,5,87,2,4,4,4,12,171,1,8,11,20160613,6.50,3,181,442
57D09327,5,87,2,4,3,3,8,170,1,8,11,20160617,5.00,2,92,268
56F85C76,5,90,2,4,4,4,12,193,1,9,1,20160531,3.00,4,97,473
56F88719,5,15,2,4,3,3,10,537,2,9,10,20160523,3.00,3,72,337
56F8A145,5,16,2,4,3,3,10,104,2,9,11,20160510,2.00,10,150,101
56F8B767,5,36,2,4,3,3,10,429,2,8,2,20160523,5.00,3,268,16
57B7E105,5,6,2,8,4,4,9,127,2,8,2,20160405,8.00,2,124,380
57B7E307,5,6,2,8,4,4,9,127,2,8,2,20160405,8.00,2,84,473
57B7F323,6,25,2,8,4,4,9,127,2,8,2,20160321,8.00,1,184,507
57B7FC32,6,25,2,8,4,4,9,127,2,8,2,20160322,8.00,2,117,436
571BF589,5,7,2,2,3,3,8,190,1,8,2,0,10.00,0,0,0
571C3452,5,5,2,2,4,4,12,18,1,9,2,0,6.50,0,0,0
571C1420,5,5,2,2,4,4,12,18,1,2,14,20160618,10.00,0,0,2
571BAC16,5,7,2,2,3,3,8,190,1,8,1,0,11.50,0,0,0
571B9391,5,7,2,2,4,4,12,186,1,8,1,0,13.00,0,0,0
571BDD65,5,13,2,2,4,4,12,46,1,2,3,0,6.50,0,0,0
571BD153,5,13,2,2,4,4,12,77,1,2,1,0,8.00,0,0,0
571B1A70,5,9,1,4,4,4,12,222,1,10,2,20160501,3.00,1,95,566
57B6F064,5,1,2,5,4,4,9,95,2,8,4,20160614,4.00,0,0,1
57B6E755,5,1,2,5,4,4,9,95,2,8,1,20160720,4.00,0,0,0
57B6FA74,5,1,2,5,4,4,9,95,2,8,11,20160523,4.00,0,0,1
57B70383,5,1,2,5,4,4,9,95,2,8,2,20160515,4.00,0,0,1
57568B87,5,9,2,1,4,4,9,188,2,2,12,0,8.00,0,0,0
5756BA34,5,9,2,1,3,3,10,241,2,8,2,0,8.00,0,0,0
5756B226,5,9,2,1,4,4,9,188,2,2,9,20160717,8.00,0,0,0
57569496,5,9,2,1,4,4,9,188,2,2,2,20160607,8.00,21,0,2
5756C343,5,9,2,1,3,3,10,241,2,8,9,0,6.50,0,0,0
57B81759,5,6,2,5,4,4,12,44,1,9,13,20160313,4.00,7,79,96
56F8AC56,5,36,2,4,3,3,10,429,2,8,1,20160523,5.00,3,200,128
56F84A58,5,90,2,4,4,4,12,193,1,9,1,20160530,3.00,3,131,455
56F89230,5,15,2,4,3,3,10,537,2,9,2,20160523,3.00,3,65,305
56F89735,5,16,2,4,3,3,10,104,2,9,1,20160509,2.00,9,188,98
56F87F11,5,15,2,4,3,3,10,537,2,9,2,20160523,3.00,3,100,388
57B80541,5,6,2,5,4,4,12,44,1,9,13,20160312,4.00,6,166,88
57170626,5,7,2,5,4,4,12,233,1,8,1,20160229,8.00,1,33,480
571B2682,5,9,1,4,4,4,12,222,1,10,8,20160509,3.00,1,173,538
571B8779,5,7,2,2,4,4,12,186,1,8,1,0,13.00,0,0,0
571BA610,5,3,2,2,4,4,12,156,1,2,1,0,9.00,0,0,0
571B5630,5,9,2,4,3,3,8,538,1,10,2,20160511,3.00,3,58,103
571B4715,5,5,2,4,3,3,8,544,1,10,10,20160413,3.00,3,28,137
571AF230,5,5,1,4,4,4,12,406,1,10,8,20160426,3.00,2,111,605
571B5C36,5,9,2,4,3,3,8,538,2,10,2,20160510,3.00,2,61,130
55CE4F75,5,6,1,7,3,3,10,474,2,10,11,20160129,8.00,0,19,250
55F8C343,5,6,1,2,3,3,11,431,2,10,2,20160111,2.50,0,32,151
55F8BD37,5,1,2,2,3,3,11,447,1,2,11,20160116,8.00,0,25,138
57C72C20,5,16,2,2,4,4,9,167,2,8,2,20160516,5.00,1,251,115
57D08412,5,87,2,4,3,3,10,318,2,8,1,20160606,5.00,4,182,345
57D08E22,5,87,2,4,3,3,8,170,1,8,1,20160613,5.00,3,52,284
56F87703,5,11,2,4,3,3,6,84,1,9,1,20160524,4.00,4,39,239
56F85670,5,90,2,4,4,4,12,193,1,9,1,20160530,3.00,3,176,274
56F82A26,5,24,2,4,4,4,12,193,1,9,1,20160505,2.50,0,245,118
56F86989,5,90,2,4,4,4,12,193,1,9,1,20160531,3.00,4,29,501
571B4C20,5,5,2,4,3,3,8,544,1,10,2,20160413,3.00,3,23,208
571B5125,5,5,2,4,3,3,8,544,2,10,4,20160412,3.00,2,60,43
571B9B99,5,7,2,2,4,4,12,186,1,8,8,0,13.00,0,0,0
5721F525,5,7,2,5,4,4,12,186,1,2,11,20160308,11.50,2,230,200
5721DA98,5,13,2,5,4,4,12,77,1,8,9,20160307,8.00,1,86,301
5721CD85,5,7,2,5,3,3,8,190,1,2,1,20160308,11.50,2,137,143
5721FC32,5,7,2,5,4,4,12,186,1,2,1,20160308,13.00,2,25,483
57B80E50,5,6,2,5,4,4,12,44,1,9,13,20160313,4.00,7,148,58
57D06A86,5,87,2,4,4,4,9,323,2,8,1,20160606,6.50,4,591,117
571B3800,5,9,1,4,4,4,12,222,1,10,2,20160509,3.00,1,141,550
571BB525,5,7,2,2,3,3,8,190,2,8,8,0,11.50,0,0,0
5268F117,3,75,2,1,4,13,68,316,3,8,8,20150313,1.50,0,32,46
52693787,3,77,2,1,4,13,68,385,1,8,3,20150312,1.00,0,39,334
584CC016,5,101,2,5,4,4,9,27,2,8,2,20160531,3.00,4,94,420
584D2315,5,16,2,5,3,3,11,232,2,8,1,20160523,3.00,8,178,266
584D0787,5,36,2,5,4,4,12,122,1,8,2,20160603,5.00,1,57,619
5721B157,5,39,2,2,4,15,43,164,2,8,13,20160605,3.50,11,2,-1
5721C072,5,13,2,5,3,3,8,108,1,8,9,20160309,8.00,3,31,207
56F8CA86,5,90,2,4,3,3,8,223,2,9,1,20160525,3.00,5,55,358
571BEF83,5,3,2,2,4,4,12,156,1,2,8,0,9.00,0,0,0
57221557,5,34,2,5,3,3,6,381,1,2,11,20160307,10.00,1,280,64
57211703,5,43,2,1,4,15,74,390,2,8,11,20160315,3.00,2,65,130
57220B47,5,9,2,5,4,4,12,155,1,8,1,20160308,8.00,2,146,241
5721C678,5,13,2,5,3,3,8,108,1,8,1,20160308,6.50,2,63,143
5721EE18,5,7,2,5,4,4,12,186,1,2,1,20160308,11.50,2,158,341
5.72E+108,5,13,2,5,4,4,12,77,1,8,1,20160308,8.00,2,152,247
56EE4997,5,7,2,2,4,4,12,186,1,9,2,0,5.00,0,0,0
56EE2864,5,7,2,2,4,4,12,186,1,9,1,0,5.00,0,0,0
56EE5711,5,7,2,2,3,3,8,190,1,9,2,20160622,5.00,0,0,1
56EE2460,5,7,2,2,4,4,12,186,1,9,3,20160804,5.00,0,0,0
56EE3F87,5,7,2,2,4,4,12,186,1,9,3,0,5.00,0,0,0
56F87298,5,11,2,4,3,3,6,84,1,9,2,20160525,4.00,5,55,307
56F89C40,5,16,2,4,3,3,10,104,2,9,2,20160507,2.00,7,89,72
571C0F15,5,5,2,2,3,3,8,59,2,9,2,0,6.50,0,0,0
57224404,5,7,2,5,3,3,8,190,1,2,11,20160308,11.50,2,196,103
57220339,5,9,2,5,4,4,12,155,1,8,11,20160308,8.00,2,184,108
57167B87,5,16,2,2,3,3,10,318,2,8,11,20160223,3.00,0,76,112
564F7739,5,7,2,2,3,3,8,190,2,2,8,20160331,9.00,4,41,229
584D1399,5,36,2,5,4,4,12,122,1,8,8,20160604,5.00,2,66,389
56031787,5,7,2,1,4,4,12,186,1,2,3,20160318,11.50,0,73,139
5721B763,5,39,2,2,4,15,43,164,2,8,13,20160322,4.00,9,2,114
571C4C76,5,16,2,2,3,3,8,217,2,8,3,0,6.50,0,0,0
56F5F864,5,94,2,5,3,8,37,551,1,2,1,20160223,5.00,0,32,155
56F8A650,5,36,2,4,3,3,10,429,2,8,11,20160524,5.00,4,95,96
55CC9028,5,16,2,4,3,3,8,217,2,8,8,0,3.00,0,0,0
57168799,5,3,2,2,3,3,10,318,2,8,11,20160225,6.50,0,52,294
56F7DA46,5,16,2,5,4,4,9,167,2,8,1,20160201,5.00,1,72,81
571C4771,5,16,2,2,3,3,8,217,1,8,1,0,6.50,0,0,0
56F7CB31,5,16,2,5,4,4,9,167,2,8,11,20160201,5.00,1,63,68
56357A86,5,7,2,2,3,3,8,190,1,8,8,20160315,8.00,16,56,141
5698CA10,5,44,2,1,3,3,8,215,1,8,10,20160510,3.00,10,27,235
56EE5A14,5,7,2,2,3,3,8,190,2,9,3,20160622,5.00,0,0,1
56EE9B79,5,30,2,5,3,8,25,81,1,8,2,20160224,9.00,3,44,115
56EE6222,5,7,2,2,3,3,8,190,2,9,1,20160722,5.00,21,0,0
56EE3779,5,7,2,2,4,4,12,186,1,9,8,20160605,5.00,0,0,1
56EE5004,5,7,2,2,3,3,8,190,1,9,8,20160613,5.00,7,0,2
56F5F662,5,94,2,5,3,8,37,551,1,8,8,20160224,4.00,0,37,82
56EEA993,5,30,2,5,3,8,25,81,2,8,1,20160220,9.00,0,28,109
56F5E949,6,94,2,5,3,8,36,527,2,8,1,20160504,4.00,4,38,45
56F5F460,5,94,2,5,3,8,36,527,2,2,11,20160224,5.00,0,31,144
56F5EF55,6,94,2,5,3,8,36,527,2,8,2,20160502,4.00,2,38,132
56E74501,5,16,2,2,3,3,6,106,1,8,2,20160504,4.00,10,30,242
52690941,3,77,2,1,4,13,68,312,3,8,2,20150315,1.00,0,4,53
52691D61,3,77,2,1,4,13,68,385,1,8,13,20150311,1.00,0,178,63
52692367,3,77,2,1,4,13,68,385,1,8,5,20150312,1.00,0,25,44
52692973,3,77,2,1,4,13,68,385,1,8,13,20150313,1.00,0,36,332
52692F79,3,77,2,1,4,13,68,385,3,8,2,20150314,1.00,0,39,225
52693585,3,77,2,1,4,13,68,385,3,8,8,20150313,1.00,0,58,316
52696735,3,77,2,1,4,13,68,313,3,8,2,20150312,2.00,0,82,319
52697347,3,77,2,1,4,13,68,313,3,8,13,20150212,2.50,0,8,202
52698565,3,77,2,1,4,13,68,313,3,8,13,20150312,2.00,0,94,132
52698B71,3,75,2,1,4,13,68,387,3,8,10,20150317,2.00,2,3,1
52699177,3,77,2,1,4,13,68,312,3,8,2,20150312,1.00,0,65,259
54E69C60,4,77,2,1,4,13,68,385,3,2,13,0,0.50,0,96,119
55F81B75,5,67,2,1,4,13,29,118,3,2,2,20160303,3.00,0,101,-8
55F9B989,5,23,2,1,4,13,53,244,1,2,2,20160224,8.00,0,38,71
55F9BC92,5,23,2,1,4,13,53,244,3,2,11,20160226,8.00,0,31,58
55F9CE10,5,23,2,1,4,13,53,310,3,2,8,20160226,6.50,0,29,27
55FA1278,5,67,2,1,4,13,57,264,3,2,2,20160120,5.00,0,3,100
55FA2698,5,67,2,1,4,13,57,264,3,2,2,20160219,5.00,5,36,98
55FA3513,5,67,2,1,4,13,57,264,1,2,2,20160112,5.00,0,18,79
55FA3E22,5,67,2,1,4,13,57,264,3,2,2,20160112,6.50,0,60,45
560DA185,5,23,2,1,4,13,53,310,1,2,2,20160227,8.00,0,21,25
560DAA94,5,61,2,1,4,13,67,311,3,2,2,20160311,10.00,12,7,65
56BDA848,5,23,2,1,4,13,53,310,1,8,15,0,8.00,0,0,0
56C4CB75,5,28,2,1,4,13,69,467,3,8,1,20160502,5.00,15,37,27
56C4D484,5,28,2,1,4,13,46,560,3,2,2,20160411,6.50,1,98,2
56C4E096,5,28,2,1,4,13,69,467,3,8,10,20160505,6.50,0,37,5
56DA5B95,5,75,2,1,4,13,68,385,1,8,2,20160316,1.00,0,34,35
56DA6404,5,75,2,1,4,13,68,313,1,8,8,20160317,2.00,0,93,45
56DEFA78,5,23,2,1,4,13,53,310,3,8,2,20160704,6.50,18,6,123
57021F75,5,27,2,1,4,13,69,402,3,8,6,20160609,4.00,7,32,193
57022278,5,27,2,1,4,13,46,403,3,8,9,20160606,4.00,4,28,154
582EB727,5,75,2,5,4,13,69,405,2,2,2,0,4.00,0,0,0
52BA3218,3,75,2,1,4,13,68,316,1,8,13,20150509,2.00,13,0,28
52BA8501,3,75,2,1,4,13,68,387,1,8,14,20150312,2.00,0,82,369
55BCF028,5,21,2,1,3,11,20,74,1,2,9,20160115,5.00,0,45,70
55BFE686,5,21,2,1,3,11,20,74,1,2,1,20160109,6.50,0,52,58
55FBCA18,5,23,2,1,4,13,67,534,3,2,2,20160131,10.00,7,0,106
55FBD327,5,67,2,1,4,13,61,286,2,2,2,20160116,6.50,0,8,119
55FBDC36,5,67,2,1,4,13,61,286,3,2,2,20160113,6.50,0,8,121
55FCE905,5,67,2,1,4,13,57,264,1,2,10,20160216,4.00,2,25,103
55FCEF11,5,67,2,1,4,13,57,264,3,2,2,20160220,5.00,0,6,98
55FFC133,5,61,2,1,4,13,53,287,3,2,2,20160223,8.00,2,62,20
55FFC941,5,61,2,1,4,13,67,388,2,2,2,20160302,8.00,2,33,112
5691B496,5,75,2,1,4,13,68,316,3,2,3,20160402,2.00,6,7,214
56CE0335,5,75,2,1,4,13,68,312,3,2,8,20160318,1.00,0,19,118
56CE0C44,5,75,2,1,4,13,68,312,3,8,2,20160317,1.50,0,124,4
56CE0F47,5,75,2,1,4,13,68,312,1,8,8,20160316,1.50,0,150,90
56CE3E94,5,75,2,1,4,13,68,385,3,8,3,20160317,1.00,0,86,14
56CE4197,5,75,2,1,4,13,68,385,3,8,8,20160316,1.00,0,101,9
56D0A913,5,75,2,1,4,13,68,385,1,8,8,20160317,1.00,0,47,75
56D0AE18,5,75,2,1,4,13,68,386,3,2,8,20160316,2.00,0,44,190
56D0BD33,5,75,2,1,4,13,68,386,1,8,5,20160317,1.50,0,124,6
56D0C036,5,75,2,1,4,13,68,386,3,2,13,20160317,1.50,0,50,51
56D0D860,5,75,2,1,4,13,68,313,1,2,7,20160317,2.50,0,66,117
56D0E270,5,75,2,1,4,13,68,313,3,2,8,20160316,2.00,0,71,184
57132C40,5,27,2,1,4,13,69,345,3,2,4,20160305,5.00,0,23,230
57133549,5,27,2,1,4,13,69,345,2,2,2,20160304,5.00,0,49,189
57133C56,5,27,2,1,4,13,46,346,1,2,4,20160304,5.00,0,31,160
